pgk	PF00162	GO:0004618
pgk	PF00162	GO:0006096
rplW	PF00276	GO:0003735
rplW	PF00276	GO:0006412
rplW	PF00276	GO:0022625
rplE	PF00281	GO:0000315
rplE	PF00281	GO:0003735
rplE	PF00281	GO:0006412
rplE	PF00281	GO:0022625
rplC	PF00297	GO:0000315
rplC	PF00297	GO:0003735
rplC	PF00297	GO:0006412
rplC	PF00297	GO:0022625
rplF	PF00347	GO:0000315
rplF	PF00347	GO:0003735
rplF	PF00347	GO:0006412
rplF	PF00347	GO:0022625
rpsQ	PF00366	GO:0000314
rpsQ	PF00366	GO:0003735
rpsQ	PF00366	GO:0006412
rpsQ	PF00366	GO:0022627
rpsI	PF00380	GO:0000314
rpsI	PF00380	GO:0003735
rpsI	PF00380	GO:0006412
rpsI	PF00380	GO:0022627
rpsH	PF00410	GO:0000314
rpsH	PF00410	GO:0003735
rpsH	PF00410	GO:0006412
rpsH	PF00410	GO:0022627
rpsK	PF00411	GO:0000314
rpsK	PF00411	GO:0003735
rpsK	PF00411	GO:0006412
rpsK	PF00411	GO:0022627
rpsM	PF00416	GO:0000314
rpsM	PF00416	GO:0003735
rpsM	PF00416	GO:0006412
rpsM	PF00416	GO:0022627
rplJ	PF00466	GO:0003735
rplJ	PF00466	GO:0006412
rplJ	PF00466	GO:0015934
rplJ	PF00466	GO:0022625
rplD	PF00573	GO:0000315
rplD	PF00573	GO:0003735
rplD	PF00573	GO:0006412
rplD	PF00573	GO:0022625
argS	PF00750	GO:0004814
argS	PF00750	GO:0006420
grpE	PF01025	GO:0000774
grpE	PF01025	GO:0006457
grpE	PF01025	GO:0006950
grpE	PF01025	GO:0042803
grpE	PF01025	GO:0051087
rpmI	TIGR00001	GO:0000315
rpmI	TIGR00001	GO:0003735
rpmI	TIGR00001	GO:0006412
rpmI	TIGR00001	GO:0022625
rpsP	TIGR00002	GO:0000314
rpsP	TIGR00002	GO:0003735
rpsP	TIGR00002	GO:0006412
rpsP	TIGR00002	GO:0022627
rpmB	TIGR00009	GO:0000311
rpmB	TIGR00009	GO:0003735
rpmB	TIGR00009	GO:0006412
rpmB	TIGR00009	GO:0022625
rpmC	TIGR00012	GO:0000315
rpmC	TIGR00012	GO:0003735
rpmC	TIGR00012	GO:0006412
rpmC	TIGR00012	GO:0022625
prfA	TIGR00019	GO:0003747
prfA	TIGR00019	GO:0006415
rpsT	TIGR00029	GO:0000312
rpsT	TIGR00029	GO:0003735
rpsT	TIGR00029	GO:0006412
rpsT	TIGR00029	GO:0022627
ybeY	TIGR00043	GO:0004540
ybeY	TIGR00043	GO:0042254
ybeY	TIGR00043	GO:0046872
rplQ	TIGR00059	GO:0003735
rplQ	TIGR00059	GO:0005762
rplQ	TIGR00059	GO:0006412
rplQ	TIGR00059	GO:0022625
rplR	TIGR00060	GO:0000315
rplR	TIGR00060	GO:0003735
rplR	TIGR00060	GO:0006412
rplR	TIGR00060	GO:0022625
rplU	TIGR00061	GO:0000311
rplU	TIGR00061	GO:0003735
rplU	TIGR00061	GO:0006412
rplU	TIGR00061	GO:0022625
rpmA	TIGR00062	GO:0000315
rpmA	TIGR00062	GO:0003735
rpmA	TIGR00062	GO:0006412
rpmA	TIGR00062	GO:0022625
ftsY	TIGR00064	GO:0003924
ftsY	TIGR00064	GO:0005047
ftsY	TIGR00064	GO:0009306
rfbA	TIGR00082	GO:0006396
rfbA	TIGR00082	GO:0019843
smpB	TIGR00086	GO:0003723
smpB	TIGR00086	GO:0006450
ychF	TIGR00092	GO:0005525
tig	TIGR00115	GO:0003755
tig	TIGR00115	GO:0005854
tig	TIGR00115	GO:0051082
tig	TIGR00115	GO:0051083
tsf	TIGR00116	GO:0003746
tsf	TIGR00116	GO:0006414
coaE	TIGR00152	GO:0004140
coaE	TIGR00152	GO:0005737
coaE	TIGR00152	GO:0015937
rplI	TIGR00158	GO:0000311
rplI	TIGR00158	GO:0003735
rplI	TIGR00158	GO:0006412
rplI	TIGR00158	GO:0022625
rpsR	TIGR00165	GO:0000314
rpsR	TIGR00165	GO:0003735
rpsR	TIGR00165	GO:0006412
rpsR	TIGR00165	GO:0022627
rpsF	TIGR00166	GO:0000314
rpsF	TIGR00166	GO:0003735
rpsF	TIGR00166	GO:0006412
rpsF	TIGR00166	GO:0022627
infC	TIGR00168	GO:0003743
infC	TIGR00168	GO:0006413
tyrS	TIGR00234	GO:0004831
tyrS	TIGR00234	GO:0005737
